date,open,high,low,close,volume
2017-01-03,4.8,5.76,4.8,5.76,183036.0
2017-01-04,6.34,6.34,6.34,6.34,140063.0
2017-01-05,6.97,6.97,6.97,6.97,244900.0
2017-01-06,7.67,7.67,7.67,7.67,471224.0
2017-01-09,8.44,8.44,8.44,8.44,5407958.0
2017-01-10,9.23,9.28,8.81,9.28,425562642.0
2017-01-11,8.88,8.94,8.48,8.52,230874497.0
2017-01-12,8.39,8.62,8.09,8.11,163511398.0
2017-01-13,8.07,8.15,7.73,7.8,135078801.0
2017-01-16,7.74,8.13,7.63,7.93,141173609.0
2017-01-17,7.83,8.09,7.61,7.95,117441057.0
2017-01-18,7.81,7.89,7.63,7.66,87265326.0
2017-01-19,7.55,8.03,7.48,7.82,130490243.0
2017-01-20,7.78,8.59,7.76,8.2,168937208.0
2017-01-23,8.18,8.27,8.06,8.14,93880782.0
2017-01-24,8.09,8.16,7.9,7.97,76536332.0
2017-01-25,7.93,8.03,7.9,7.97,51316586.0
2017-01-26,7.93,7.98,7.75,7.81,73663126.0
2017-02-03,7.77,7.77,7.66,7.73,35824468.0
2017-02-06,7.75,7.98,7.75,7.97,70070318.0
2017-02-07,7.96,8.04,7.82,7.87,66660589.0
2017-02-08,7.84,8.66,7.74,8.66,183369331.0
2017-02-09,8.62,9.53,8.54,9.14,367201146.0
2017-02-10,9.01,9.33,8.9,9.11,257583300.0
2017-02-13,9.03,9.7,8.99,9.35,232947384.0
2017-02-14,9.25,9.72,9.15,9.4,192081570.0
2017-02-15,9.3,10.32,9.21,9.61,246348007.0
2017-02-16,9.52,10.57,9.45,10.57,220053512.0
2017-02-17,11.33,11.63,10.78,11.01,345598623.0
2017-02-20,11.05,11.59,10.61,11.32,305499143.0
2017-02-21,11.2,11.43,10.71,10.9,236270693.0
2017-02-22,10.76,10.82,10.29,10.49,198140149.0
2017-02-23,10.43,10.63,10.3,10.56,145265240.0
2017-02-24,10.47,10.54,10.15,10.42,121117741.0
2017-02-27,10.32,10.52,10.1,10.31,109614377.0
2017-02-28,10.25,10.86,10.23,10.84,188616039.0
2017-03-01,10.8,11.1,10.6,10.64,151701301.0
2017-03-02,10.61,11.6,10.61,10.96,218604780.0
2017-03-03,10.8,10.8,10.43,10.5,125427042.0
2017-03-06,10.5,11.0,10.42,10.9,130727807.0
2017-03-07,10.83,11.25,10.71,11.23,144484164.0
2017-03-08,11.24,11.37,11.05,11.22,142756232.0
2017-03-09,11.16,11.54,10.9,11.43,171281475.0
2017-03-10,11.31,11.59,10.94,10.96,149824640.0
2017-03-13,10.7,10.85,10.41,10.76,100811088.0
2017-03-14,10.7,10.97,10.57,10.63,85849528.0
2017-03-15,10.56,10.9,10.52,10.7,78284216.0
2017-03-16,10.85,11.77,10.85,11.77,189971087.0
2017-03-17,12.95,12.95,12.24,12.32,432587184.0
2017-03-20,12.59,12.64,12.06,12.34,252737257.0
2017-03-21,12.2,12.45,11.97,12.32,177046422.0
2017-03-22,12.13,12.55,11.95,12.34,172086519.0
2017-03-23,12.15,12.73,12.0,12.28,210180282.0
2017-03-24,12.1,12.58,11.92,12.56,192180467.0
2017-03-27,12.62,13.64,12.52,12.99,239245753.0
2017-03-28,12.81,13.41,12.7,13.26,160547843.0
2017-03-29,13.11,13.29,11.93,11.99,214290073.0
2017-03-30,11.57,11.93,11.43,11.47,154104015.0
2017-03-31,11.55,11.85,11.47,11.66,116383849.0
2017-04-05,11.5,11.9,11.01,11.82,127098480.0
2017-04-06,11.72,11.95,11.62,11.92,94931191.0
2017-04-07,11.85,12.17,11.74,11.79,93590633.0
2017-04-10,11.66,11.66,11.17,11.28,97012954.0
2017-04-11,11.18,11.9,11.12,11.88,116394362.0
2017-04-12,11.96,12.3,11.72,11.85,132482191.0
2017-04-13,11.74,11.88,11.51,11.69,65713618.0
2017-04-14,11.62,11.68,11.3,11.4,62089891.0
2017-04-17,10.92,11.29,10.7,10.99,69051135.0
2017-04-18,10.94,11.1,10.5,10.52,59830138.0
2017-04-19,10.45,10.75,10.36,10.62,67175766.0
2017-04-20,10.58,10.72,10.02,10.37,71266418.0
2017-04-21,10.42,10.47,10.0,10.05,51663705.0
2017-04-24,10.01,10.02,9.46,9.73,55665065.0
2017-04-25,9.8,9.95,9.73,9.78,40089058.0
2017-04-26,9.67,10.75,9.66,10.32,106079734.0
2017-04-27,10.15,10.7,10.07,10.6,109825983.0
2017-04-28,10.52,10.6,10.39,10.52,54225486.0
2017-05-02,10.42,10.58,10.35,10.56,47164608.0
2017-05-03,10.5,10.65,10.27,10.4,57909367.0
2017-05-04,10.3,10.62,10.16,10.39,59301293.0
2017-05-05,10.35,10.61,10.08,10.1,68254685.0
2017-05-08,9.85,10.18,9.8,9.87,51156538.0
2017-05-09,9.84,10.36,9.84,10.23,61656283.0
2017-05-10,10.15,10.91,10.05,10.35,119633989.0
2017-05-11,10.06,10.66,9.94,10.58,109682590.0
2017-05-12,10.48,11.04,10.44,10.79,124166764.0
2017-05-15,10.61,10.96,10.51,10.52,75923482.0
2017-05-16,10.47,10.99,10.36,10.98,106719376.0
2017-05-17,10.91,11.11,10.75,10.82,89294570.0
2017-05-18,10.66,10.77,10.42,10.47,57576035.0
2017-05-19,10.43,10.63,10.26,10.34,41868673.0
2017-05-22,10.2,10.29,9.83,9.93,50274005.0
2017-05-23,9.93,10.14,9.6,9.74,49626279.0
2017-05-24,9.66,10.05,9.66,9.95,40937313.0
2017-05-25,9.87,10.8,9.58,10.4,104339936.0
2017-05-26,10.25,10.39,10.12,10.15,55921438.0
2017-05-31,10.57,10.8,10.18,10.21,73233606.0
2017-06-01,10.08,10.28,9.95,9.98,59346358.0
2017-06-02,9.9,10.18,9.77,10.11,50297680.0
2017-06-05,10.1,10.24,10.05,10.14,31339540.0
2017-06-06,10.11,10.24,10.08,10.18,27642542.0
2017-06-07,10.17,10.5,10.15,10.45,70099480.0
2017-06-08,10.34,10.42,10.21,10.26,52297905.0
2017-06-09,10.26,10.35,10.01,10.13,54481555.0
2017-06-12,9.98,9.98,9.73,9.76,29948945.0
2017-06-13,9.72,10.05,9.72,9.94,27428183.0
2017-06-14,9.93,10.04,9.85,9.95,24248167.0
2017-06-15,10.0,10.29,9.95,10.11,49021091.0
2017-06-16,10.08,10.14,9.97,10.01,28841346.0
2017-06-19,10.03,10.63,10.02,10.42,100654234.0
2017-06-20,10.42,10.42,10.25,10.34,62346069.0
2017-06-21,10.56,10.56,10.15,10.3,63951609.0
2017-06-22,10.21,10.88,10.18,10.26,97772133.0
2017-06-23,10.15,10.21,9.93,10.16,62253247.0
2017-06-26,10.1,10.29,10.09,10.22,41542713.0
2017-06-27,10.21,10.29,10.13,10.19,26481321.0
2017-06-28,10.14,10.17,10.06,10.07,27535991.0
2017-06-29,10.07,10.19,10.07,10.13,22234795.0
2017-06-30,10.1,10.15,10.02,10.06,23644180.0
2017-07-03,10.08,10.1,9.98,10.08,20914306.0
2017-07-04,10.09,10.18,9.99,10.02,22611550.0
2017-07-05,10.0,10.13,9.99,10.12,36499690.0
2017-07-06,10.09,10.09,9.9,9.97,38846791.0
2017-07-07,9.96,10.24,9.86,10.1,51297371.0
2017-07-10,10.05,10.28,9.99,10.07,51601153.0
2017-07-11,10.03,10.13,9.88,9.89,39314029.0
2017-07-12,9.89,9.95,9.51,9.68,38640163.0
2017-07-13,9.7,9.88,9.62,9.75,28884694.0
2017-07-14,9.75,9.85,9.62,9.65,20581608.0
2017-07-17,9.62,9.64,8.69,8.69,52397314.0
2017-07-18,8.66,8.81,8.43,8.69,28280542.0
2017-07-19,8.6,9.03,8.53,8.99,54037098.0
2017-07-20,8.98,9.08,8.87,8.88,34030359.0
2017-07-21,8.85,8.93,8.66,8.69,25615531.0
2017-07-24,8.66,8.74,8.6,8.72,22430817.0
2017-07-25,8.7,8.74,8.59,8.62,18548980.0
2017-07-26,8.62,8.69,8.51,8.56,19161283.0
2017-07-27,8.55,8.95,8.36,8.74,41748233.0
2017-07-28,8.67,8.72,8.6,8.61,19148200.0
2017-07-31,8.61,8.75,8.59,8.68,21211818.0
2017-08-01,8.68,9.05,8.68,8.86,50228519.0
2017-08-02,8.84,9.47,8.77,9.2,92465851.0
2017-08-03,9.19,9.21,8.98,9.05,50121426.0
2017-08-04,9.06,9.28,8.97,9.07,49485727.0
2017-08-07,9.03,9.16,8.98,9.05,24479517.0
2017-08-08,9.02,9.15,8.87,9.09,35193812.0
2017-08-09,9.02,9.05,8.91,8.92,21666655.0
2017-08-10,8.97,9.28,8.91,8.97,34150898.0
2017-08-11,8.88,8.93,8.63,8.64,31743580.0
2017-08-14,8.65,8.79,8.64,8.77,16351379.0
2017-08-15,8.82,8.85,8.71,8.76,14871824.0
2017-08-16,8.77,8.88,8.71,8.81,21578057.0
2017-08-17,8.77,8.87,8.76,8.87,21283108.0
2017-08-18,8.81,8.83,8.73,8.78,16947898.0
2017-08-21,8.8,8.84,8.77,8.84,14857191.0
2017-08-22,8.83,8.89,8.75,8.8,21988582.0
2017-08-23,8.79,9.04,8.77,8.89,36375844.0
2017-08-24,8.83,8.86,8.67,8.69,24682300.0
2017-08-25,8.66,9.07,8.65,8.92,52712546.0
2017-08-28,8.93,9.81,8.93,9.81,189756667.0
2017-08-29,9.69,9.75,9.47,9.5,125819230.0
2017-08-30,9.45,9.9,9.43,9.55,98607421.0
2017-08-31,9.49,10.0,9.45,9.89,120191599.0
2017-09-01,9.83,9.94,9.71,9.87,68167292.0
2017-09-04,9.81,9.92,9.72,9.79,44691727.0
2017-09-05,9.79,9.9,9.66,9.7,47542411.0
2017-09-06,9.61,9.71,9.5,9.64,41753434.0
2017-09-07,9.66,9.71,9.45,9.47,36523976.0
2017-09-08,9.45,9.63,9.45,9.52,23764249.0
2017-09-11,9.5,9.63,9.45,9.59,22401344.0
2017-09-12,9.61,9.78,9.55,9.62,44347089.0
2017-09-13,9.57,9.62,9.44,9.51,29740344.0
2017-09-14,9.5,9.64,9.46,9.49,26882686.0
2017-09-15,9.47,9.7,9.4,9.6,49126086.0
2017-09-18,9.61,9.9,9.58,9.78,68982536.0
2017-09-19,9.7,9.75,9.49,9.57,39049206.0
2017-09-20,9.54,9.67,9.51,9.57,26772074.0
2017-09-21,9.54,9.78,9.54,9.58,38155791.0
2017-09-22,9.5,9.53,9.33,9.39,30205935.0
2017-09-25,9.35,9.37,9.02,9.07,27726895.0
2017-09-26,9.12,9.17,9.06,9.12,13821657.0
2017-09-27,9.14,9.17,9.08,9.1,13346225.0
2017-09-28,9.08,9.11,9.01,9.05,16001481.0
2017-09-29,9.1,9.29,9.06,9.23,23646756.0
2017-10-09,9.43,9.5,9.23,9.24,18114709.0
2017-10-10,9.19,9.32,9.13,9.27,16917809.0
2017-10-11,9.27,9.48,9.22,9.36,32917563.0
2017-10-12,9.32,9.45,9.25,9.32,18191145.0
2017-10-13,9.33,9.39,9.24,9.33,15642773.0
2017-10-16,9.29,9.43,9.15,9.15,21758884.0
2017-10-17,9.11,9.19,9.02,9.11,14800886.0
2017-10-18,9.11,9.15,8.91,8.95,14527126.0
2017-10-19,8.93,8.97,8.61,8.69,22735369.0
2017-10-20,8.67,8.77,8.65,8.75,9953671.0
2017-10-23,8.77,8.8,8.67,8.8,10700899.0
2017-10-24,8.78,8.88,8.75,8.83,12482289.0
2017-10-25,8.83,8.86,8.75,8.86,10186342.0
2017-10-26,8.8,9.03,8.79,8.89,16607734.0
2017-10-27,8.83,8.85,8.65,8.69,10923279.0
2017-10-30,8.67,8.67,8.23,8.26,23195627.0
2017-10-31,8.2,8.31,8.17,8.25,12173111.0
2017-11-01,8.26,8.36,8.23,8.27,10968902.0
2017-11-02,8.23,8.37,8.1,8.2,15631210.0
2017-11-03,8.13,8.18,8.0,8.06,13256264.0
2017-11-06,8.03,8.08,7.85,7.99,13698084.0
2017-11-07,7.99,8.22,7.97,8.11,18958950.0
2017-11-08,8.12,8.49,8.06,8.24,32603159.0
2017-11-09,8.18,8.26,8.14,8.19,13241650.0
2017-11-10,8.2,8.35,8.16,8.25,19187004.0
2017-11-13,8.26,8.33,8.15,8.2,13385429.0
2017-11-14,8.17,8.18,8.01,8.03,15288812.0
2017-11-15,8.02,8.09,7.95,7.98,10654380.0
2017-11-16,7.97,8.01,7.87,7.92,11146312.0
2017-11-17,7.9,7.95,7.33,7.43,27488353.0
2017-11-20,7.38,7.39,7.03,7.24,18243388.0
2017-11-21,7.21,7.56,7.21,7.39,23698729.0
2017-11-22,7.35,7.43,7.22,7.39,17318600.0
2017-11-23,7.35,7.42,7.07,7.16,14112113.0
2017-11-24,7.11,7.2,7.08,7.09,11277230.0
2017-11-27,7.12,7.18,7.05,7.06,9896716.0
2017-11-28,7.06,7.12,7.06,7.12,7418841.0
2017-11-29,7.1,7.23,6.94,7.18,19215184.0
2017-11-30,7.11,7.2,7.04,7.07,14017180.0
2017-12-01,7.05,7.13,7.04,7.08,8068400.0
2017-12-04,6.79,6.81,6.37,6.37,48097030.0
2017-12-05,6.31,6.45,6.11,6.13,28100666.0
2017-12-06,6.12,6.23,6.12,6.22,16045340.0
2017-12-07,6.21,6.21,6.14,6.15,12219975.0
2017-12-08,6.13,6.23,6.11,6.19,15787133.0
2017-12-11,6.17,6.25,6.16,6.24,12683700.0
2017-12-12,6.22,6.23,6.04,6.05,15790500.0
2017-12-13,6.01,6.16,6.01,6.16,15379638.0
2017-12-14,6.15,6.19,6.08,6.11,10948247.0
2017-12-15,6.11,6.16,6.06,6.12,10471336.0
2017-12-18,6.11,6.16,6.03,6.08,10289140.0
2017-12-19,6.08,6.17,6.07,6.16,14208615.0
2017-12-20,6.14,6.14,6.03,6.07,13271850.0
2017-12-21,6.06,6.15,6.0,6.08,14999700.0
2017-12-22,6.07,6.07,5.91,5.93,17856818.0
2017-12-25,5.91,5.96,5.68,5.71,19284112.0
2017-12-26,5.67,5.97,5.64,5.91,25727557.0
2017-12-27,5.87,5.95,5.81,5.9,18836680.0
2017-12-28,5.86,6.49,5.81,6.49,106222847.0
2017-12-29,6.3,6.38,6.13,6.17,75984961.0
2018-01-02,6.15,6.32,6.09,6.26,48107386.0
2018-01-03,6.21,6.49,6.13,6.34,61434706.0
2018-01-04,6.27,6.51,6.25,6.5,52508164.0
2018-01-05,6.47,6.86,6.42,6.59,65336282.0
2018-01-08,6.52,6.87,6.45,6.68,57013094.0
2018-01-09,6.62,6.68,6.51,6.55,33642333.0
2018-01-10,6.52,6.72,6.42,6.54,31070884.0
2018-01-11,6.45,6.57,6.42,6.51,22058384.0
2018-01-12,6.51,6.56,6.45,6.46,17819506.0
2018-01-15,6.4,6.44,6.22,6.23,23116503.0
2018-01-16,6.2,6.8,6.2,6.68,40110055.0
2018-01-17,6.7,7.35,6.68,7.09,111819621.0
2018-01-18,6.99,7.15,6.93,7.04,51063470.0
2018-01-19,7.04,7.74,6.98,7.63,131600538.0
2018-01-22,7.45,7.66,7.35,7.54,76005754.0
2018-01-23,7.49,7.75,7.44,7.62,60229598.0
2018-01-24,7.65,7.77,7.35,7.64,77791874.0
2018-01-25,7.51,7.51,7.31,7.32,48773246.0
2018-01-26,7.28,7.46,7.27,7.29,30937917.0
2018-01-29,7.34,7.37,7.1,7.15,29100486.0
2018-01-30,7.23,7.32,7.12,7.19,23725812.0
2018-01-31,7.15,7.23,6.88,7.01,32744760.0
2018-02-01,7.07,7.14,6.62,6.77,37047978.0
2018-02-02,6.61,6.75,6.33,6.72,28593140.0
2018-02-05,6.58,6.97,6.51,6.91,26481833.0
2018-02-06,6.8,7.09,6.48,6.54,42963468.0
2018-02-07,6.82,6.89,6.48,6.62,35579969.0
2018-02-08,6.59,6.76,6.56,6.7,23910868.0
2018-02-09,6.56,6.58,6.04,6.16,35330936.0
2018-02-12,6.17,6.28,6.15,6.21,16354027.0
2018-02-13,6.25,6.34,6.13,6.16,18189529.0
2018-02-14,6.1,6.18,6.01,6.07,14843146.0
2018-02-22,6.13,6.26,6.1,6.21,16936612.0
2018-02-23,6.19,6.36,6.19,6.29,16871289.0
2018-02-26,6.32,6.55,6.23,6.51,26556526.0
2018-02-27,6.48,6.48,6.36,6.41,18997183.0
2018-02-28,6.32,6.53,6.26,6.44,24057929.0
2018-03-01,6.38,6.47,6.33,6.46,16905177.0
2018-03-02,6.4,6.5,6.36,6.37,15988977.0
2018-03-05,6.35,6.46,6.35,6.38,10726344.0
2018-03-06,6.4,6.64,6.39,6.58,34024781.0
2018-03-07,6.56,6.66,6.43,6.45,24008005.0
2018-03-08,6.42,6.5,6.4,6.45,14299695.0
2018-03-09,6.41,6.58,6.41,6.57,21985915.0
2018-03-12,6.64,6.93,6.55,6.79,42507843.0
2018-03-13,6.74,6.75,6.65,6.66,25058775.0
2018-03-14,6.62,6.75,6.59,6.61,16118037.0
2018-03-15,6.59,6.65,6.42,6.53,17308277.0
2018-03-16,6.54,6.58,6.42,6.43,12836899.0
2018-03-19,6.43,6.5,6.37,6.48,11826520.0
2018-03-20,6.41,6.42,6.26,6.4,16413399.0
2018-03-21,6.38,6.78,6.38,6.5,38412203.0
2018-03-22,6.46,6.57,6.4,6.43,20304700.0
2018-03-23,6.2,6.25,5.84,5.93,32473602.0
2018-03-26,5.85,6.06,5.74,6.05,17018506.0
2018-03-27,6.12,6.23,6.08,6.19,19060365.0
2018-03-28,6.08,6.22,6.05,6.11,13302300.0
2018-03-29,6.17,6.36,6.12,6.26,22759600.0
2018-03-30,6.28,6.3,6.2,6.26,15521529.0
2018-04-02,6.26,6.45,6.15,6.28,22042212.0
2018-04-03,6.18,6.29,6.14,6.22,14557480.0
2018-04-04,6.25,6.35,6.15,6.17,14239300.0
2018-04-09,6.11,6.2,6.04,6.15,14026941.0
2018-04-10,6.16,6.38,6.14,6.28,20705941.0
2018-04-11,6.28,6.32,6.22,6.28,15781950.0
2018-04-12,6.27,6.35,6.23,6.24,14773802.0
2018-04-13,6.27,6.31,6.15,6.15,15181853.0
2018-04-16,6.05,6.15,6.02,6.03,12809600.0
2018-04-17,6.04,6.18,6.0,6.02,13593814.0
2018-04-18,6.11,6.14,5.97,6.08,12068823.0
2018-04-19,6.08,6.18,6.05,6.09,13339400.0
2018-04-20,6.06,6.08,5.89,5.91,14712808.0
2018-04-23,5.91,5.99,5.88,5.96,8741906.0
2018-04-24,5.97,6.09,5.96,6.09,13738966.0
2018-04-25,6.06,6.08,6.02,6.06,8633206.0
2018-04-26,6.06,6.1,5.88,5.89,10166665.0
2018-04-27,5.93,6.02,5.9,5.94,8147842.0
2018-05-02,6.01,6.07,5.95,5.98,7956003.0
2018-05-03,5.96,6.12,5.94,6.11,19772245.0
2018-05-04,6.09,6.09,6.02,6.04,9855145.0
2018-05-07,6.08,6.11,6.05,6.1,10830705.0
2018-05-08,6.12,6.14,6.08,6.11,11797302.0
2018-05-09,6.11,6.11,6.04,6.05,9908100.0
2018-05-10,6.08,6.09,6.04,6.08,8539900.0
2018-05-11,6.09,6.11,5.99,6.0,10226003.0
2018-05-14,5.99,6.04,5.95,5.96,7796203.0
2018-05-15,5.94,5.98,5.9,5.98,9047100.0
2018-05-16,5.95,5.96,5.89,5.9,8398483.0
2018-05-17,5.89,5.93,5.87,5.88,6377300.0
2018-05-18,5.88,5.95,5.85,5.94,8834892.0
2018-05-21,5.96,6.03,5.96,5.98,10777900.0
2018-05-22,5.98,6.0,5.93,5.99,8801300.0
2018-05-23,5.99,5.99,5.87,5.87,9479100.0
2018-05-24,5.86,5.9,5.83,5.84,5733595.0
2018-05-25,5.82,5.86,5.75,5.76,8016495.0
2018-05-28,5.75,5.76,5.66,5.7,9128905.0
2018-05-29,5.69,5.73,5.6,5.62,8539200.0
2018-05-30,5.53,5.55,5.34,5.35,12318638.0
2018-05-31,5.4,5.44,5.35,5.41,6722711.0
2018-06-01,5.37,5.59,5.32,5.44,12040672.0
2018-06-04,5.45,5.47,5.37,5.39,6823274.0
2018-06-05,5.4,5.44,5.37,5.42,6658593.0
2018-06-06,5.42,5.46,5.38,5.4,8357958.0
2018-06-07,5.44,5.55,5.4,5.45,15879537.0
2018-06-08,5.45,5.45,5.22,5.3,15730498.0
2018-06-11,5.27,5.38,5.24,5.3,10103439.0
2018-06-12,5.3,5.37,5.27,5.35,7706488.0
2018-06-13,5.34,5.34,5.22,5.25,6462100.0
2018-06-14,5.24,5.31,5.23,5.25,6868681.0
2018-06-15,5.25,5.3,5.02,5.07,13592825.0
2018-06-19,4.98,4.98,4.56,4.61,19382742.0
2018-06-20,4.57,4.68,4.36,4.54,16075099.0
2018-06-21,4.55,4.58,4.36,4.38,13389646.0
2018-06-22,4.37,4.48,4.3,4.47,12003841.0
2018-06-25,4.54,4.55,4.45,4.46,8241904.0
2018-06-26,4.39,4.54,4.34,4.54,10112540.0
2018-06-27,4.52,4.57,4.47,4.53,8351300.0
2018-06-28,4.53,4.75,4.51,4.56,17388540.0
2018-06-29,4.56,4.68,4.54,4.67,12141294.0
2018-07-02,4.67,4.67,4.48,4.53,10258689.0
2018-07-03,4.52,4.61,4.5,4.6,8452330.0
2018-07-04,4.58,4.6,4.49,4.51,7069300.0
2018-07-05,4.54,4.59,4.46,4.46,9352746.0
2018-07-06,4.48,4.62,4.43,4.56,13603529.0
2018-07-09,4.56,4.63,4.53,4.62,10831303.0
2018-07-10,4.6,4.63,4.56,4.61,7610701.0
2018-07-11,4.55,4.55,4.36,4.42,10895961.0
2018-07-12,4.42,4.62,4.41,4.59,13548735.0
2018-07-13,4.59,4.63,4.53,4.56,8518530.0
2018-07-16,4.58,4.59,4.54,4.55,6003900.0
2018-07-17,4.58,4.58,4.52,4.56,5879200.0
2018-07-18,4.56,4.59,4.5,4.51,6607730.0
2018-07-19,4.5,4.54,4.44,4.46,7338952.0
2018-07-20,4.46,4.65,4.42,4.6,19029357.0
2018-07-23,4.56,4.66,4.52,4.65,18541662.0
2018-07-24,4.61,4.86,4.61,4.74,23551440.0
2018-07-25,4.72,4.74,4.67,4.69,12181457.0
2018-07-26,4.68,4.74,4.66,4.72,14504609.0
2018-07-27,4.72,4.76,4.68,4.68,9427700.0
2018-07-30,4.65,4.68,4.53,4.56,11666018.0
2018-07-31,4.52,4.64,4.52,4.6,7511400.0
2018-08-01,4.6,4.64,4.45,4.47,10645616.0
2018-08-02,4.47,4.49,4.21,4.3,13463047.0
2018-08-03,4.27,4.32,4.23,4.24,6832358.0
2018-08-06,4.2,4.28,4.14,4.17,8326031.0
2018-08-07,4.18,4.28,4.17,4.27,7274130.0
2018-08-08,4.27,4.3,4.2,4.21,7286000.0
